Country (i),Country (j),Year,X (ij) in 1000 USD,GDP (i),GDP (j),Dist (ij),Lang (ij),Area (i),Area (j),Inflation (i),Inflation (j)
BGD,EGY,2001,9682.193,,,,,,,,
BGD,EGY,2002,9180.293,,,,,,,,
BGD,EGY,2003,3785.172,,,,,,,,
BGD,EGY,2004,8525.481,,,,,,,,
BGD,EGY,2005,12059.07,,,,,,,,
BGD,EGY,2006,15560.593,,,,,,,,
BGD,EGY,2007,14655.066,,,,,,,,
BGD,EGY,2008,12036.792,,,,,,,,
BGD,EGY,2009,16850.217,,,,,,,,
BGD,EGY,2010,38808.369,,,,,,,,
BGD,EGY,2011,15609.625,,,,,,,,
BGD,EGY,2013,5977.758,,,,,,,,
BGD,FRA,2000,332533.871,,,,,,,,
BGD,FRA,2001,316213.47,,,,,,,,
BGD,FRA,2002,342235.324,,,,,,,,
BGD,FRA,2003,444181.761,,,,,,,,
BGD,FRA,2004,627224.165,,,,,,,,
BGD,FRA,2005,615815.782,,,,,,,,
BGD,FRA,2006,708840.778,,,,,,,,
BGD,FRA,2007,855728.576,,,,,,,,
BGD,FRA,2008,908739.779,,,,,,,,
BGD,FRA,2009,1020874.881,,,,,,,,
BGD,FRA,2010,1223391.431,,,,,,,,
BGD,FRA,2011,1560386.004,,,,,,,,
BGD,FRA,2012,1282471.846,,,,,,,,
BGD,FRA,2013,1339544.861,,,,,,,,
BGD,FRA,2015,1755410.855,,,,,,,,
BGD,DEU,2000,594263.666,,,,,,,,
BGD,DEU,2001,574547.486,,,,,,,,
BGD,DEU,2002,602017.774,,,,,,,,
BGD,DEU,2003,1049604.226,,,,,,,,
BGD,DEU,2004,1390359.937,,,,,,,,
BGD,DEU,2005,1469051.588,,,,,,,,
BGD,DEU,2006,1758079.279,,,,,,,,
BGD,DEU,2007,2002495.005,,,,,,,,
BGD,DEU,2008,2018999.682,,,,,,,,
BGD,DEU,2009,2194220.486,,,,,,,,
BGD,DEU,2010,2647152.504,,,,,,,,
BGD,DEU,2011,3781864.787,,,,,,,,
BGD,DEU,2012,3620296.213,,,,,,,,
BGD,DEU,2013,3738953.316,,,,,,,,
BGD,DEU,2015,4673195.989,,,,,,,,
BGD,HKG,2000,72458.003,,,,,,,,
BGD,HKG,2001,95415.1,,,,,,,,
BGD,HKG,2002,85950.671,,,,,,,,
BGD,HKG,2003,80515.625,,,,,,,,
BGD,HKG,2004,98805.676,,,,,,,,
BGD,HKG,2005,123024.656,,,,,,,,
BGD,HKG,2006,128304.505,,,,,,,,
BGD,HKG,2007,148267.102,,,,,,,,
BGD,HKG,2008,127590.249,,,,,,,,
BGD,HKG,2009,123092.997,,,,,,,,
BGD,HKG,2010,188361.497,,,,,,,,
BGD,HKG,2011,223917.43,,,,,,,,
BGD,HKG,2012,285408.954,,,,,,,,
BGD,HKG,2013,308498.216,,,,,,,,
BGD,HKG,2015,213697.957,,,,,,,,
BGD,IND,2000,24877.9,,,,,,,,
BGD,IND,2001,16507.527,,,,,,,,
BGD,IND,2002,25422.678,,,,,,,,
BGD,IND,2003,40805.529,,,,,,,,
BGD,IND,2004,105206.068,,,,,,,,
BGD,IND,2005,177730.896,,,,,,,,
BGD,IND,2006,257883.974,,,,,,,,
BGD,IND,2007,523693,,,,,,,,
BGD,IND,2008,273188.366,,,,,,,,
BGD,IND,2009,270001.31,,,,,,,,
BGD,IND,2010,319381.095,,,,,,,,
BGD,IND,2011,470533.817,,,,,,,,
BGD,IND,2012,443229.482,,,,,,,,
BGD,IND,2013,383144.18,,,,,,,,
BGD,IND,2015,517890.713,,,,,,,,
BGD,ITA,2000,242150.046,,,,,,,,
BGD,ITA,2001,226884.783,,,,,,,,
BGD,ITA,2002,209292.856,,,,,,,,
BGD,ITA,2003,258808.444,,,,,,,,
BGD,ITA,2004,356262.177,,,,,,,,
BGD,ITA,2005,372682.539,,,,,,,,
BGD,ITA,2006,476078.65,,,,,,,,
BGD,ITA,2007,529340.436,,,,,,,,
BGD,ITA,2008,583651.605,,,,,,,,
BGD,ITA,2009,593589.877,,,,,,,,
BGD,ITA,2010,716987.607,,,,,,,,
BGD,ITA,2011,990280.315,,,,,,,,
BGD,ITA,2012,927354.623,,,,,,,,
BGD,ITA,2013,977761.33,,,,,,,,
BGD,ITA,2015,1353674.358,,,,,,,,
BGD,JPN,2000,88540.182,,,,,,,,
BGD,JPN,2001,90019.638,,,,,,,,
BGD,JPN,2002,89182.432,,,,,,,,
BGD,JPN,2003,114917.584,,,,,,,,
BGD,JPN,2004,121535.825,,,,,,,,
BGD,JPN,2005,122153.508,,,,,,,,
BGD,JPN,2006,133103.248,,,,,,,,
BGD,JPN,2007,160156.88,,,,,,,,
BGD,JPN,2008,172384.318,,,,,,,,
BGD,JPN,2009,267908.648,,,,,,,,
BGD,JPN,2010,374815.858,,,,,,,,
BGD,JPN,2011,543741.72,,,,,,,,
BGD,JPN,2012,626386.847,,,,,,,,
BGD,JPN,2013,729300.624,,,,,,,,
BGD,JPN,2015,957370.383,,,,,,,,
BGD,KOR,2000,20317.925,,,,,,,,
BGD,KOR,2001,22112.657,,,,,,,,
BGD,KOR,2002,19867.489,,,,,,,,
BGD,KOR,2003,23856.377,,,,,,,,
BGD,KOR,2004,41483.081,,,,,,,,
BGD,KOR,2005,43646.812,,,,,,,,
BGD,KOR,2006,52937.795,,,,,,,,
BGD,KOR,2007,106535.925,,,,,,,,
BGD,KOR,2008,106980.543,,,,,,,,
BGD,KOR,2009,89440.506,,,,,,,,
BGD,KOR,2010,155233.058,,,,,,,,
BGD,KOR,2011,201358.17,,,,,,,,
BGD,KOR,2012,202459.855,,,,,,,,
BGD,KOR,2013,260918.53,,,,,,,,
BGD,KOR,2015,281350.51,,,,,,,,
BGD,MYS,2000,7507.991,,,,,,,,
BGD,MYS,2001,7419.316,,,,,,,,
BGD,MYS,2002,7802.832,,,,,,,,
BGD,MYS,2003,5089.548,,,,,,,,
BGD,MYS,2004,10466.557,,,,,,,,
BGD,MYS,2005,14706.183,,,,,,,,
BGD,MYS,2006,15584.047,,,,,,,,
BGD,MYS,2007,29019.52,,,,,,,,
BGD,MYS,2008,33973.523,,,,,,,,
BGD,MYS,2009,33870.219,,,,,,,,
BGD,MYS,2010,63371.316,,,,,,,,
BGD,MYS,2011,52692.73,,,,,,,,
BGD,MYS,2012,74715.378,,,,,,,,
BGD,MYS,2013,99658.059,,,,,,,,
BGD,MYS,2015,146517.703,,,,,,,,
BGD,MEX,2000,10996.296,,,,,,,,
BGD,MEX,2001,9330.454,,,,,,,,
BGD,MEX,2002,11509.075,,,,,,,,
BGD,MEX,2003,16725.277,,,,,,,,
BGD,MEX,2004,22352.633,,,,,,,,
BGD,MEX,2005,31062.987,,,,,,,,
BGD,MEX,2006,43220.018,,,,,,,,
BGD,MEX,2007,63607.436,,,,,,,,
BGD,MEX,2008,79298.39,,,,,,,,
BGD,MEX,2009,72442.889,,,,,,,,
BGD,MEX,2010,79678.505,,,,,,,,
BGD,MEX,2011,102907.553,,,,,,,,
BGD,MEX,2012,113646.48,,,,,,,,
BGD,MEX,2013,109940.268,,,,,,,,
BGD,MEX,2015,157755.34,,,,,,,,
BGD,NLD,2000,295284.992,,,,,,,,
BGD,NLD,2001,274418.281,,,,,,,,
BGD,NLD,2002,232616.661,,,,,,,,
BGD,NLD,2003,267041.84,,,,,,,,
BGD,NLD,2004,307960.396,,,,,,,,
BGD,NLD,2005,288589.259,,,,,,,,
BGD,NLD,2006,385226.574,,,,,,,,
BGD,NLD,2007,440511.309,,,,,,,,
BGD,NLD,2008,815688.349,,,,,,,,
BGD,NLD,2009,962118.901,,,,,,,,
BGD,NLD,2010,1207752.667,,,,,,,,
BGD,NLD,2011,835760.174,,,,,,,,
BGD,NLD,2012,658671.863,,,,,,,,
BGD,NLD,2013,679086.924,,,,,,,,
BGD,NLD,2015,817496.206,,,,,,,,
BGD,NGA,2000,1850.793,,,,,,,,
BGD,NGA,2001,673.057,,,,,,,,
BGD,NGA,2002,3240.654,,,,,,,,
BGD,NGA,2003,1812.925,,,,,,,,
BGD,NGA,2004,1902.162,,,,,,,,
BGD,NGA,2005,7230.603,,,,,,,,
BGD,NGA,2006,2228.555,,,,,,,,
BGD,NGA,2007,1497.341,,,,,,,,
BGD,NGA,2008,3926.778,,,,,,,,
BGD,NGA,2009,4930.17,,,,,,,,
BGD,NGA,2010,7533.454,,,,,,,,
BGD,NGA,2011,13482.549,,,,,,,,
BGD,NGA,2012,5718.629,,,,,,,,
BGD,NGA,2013,3344.972,,,,,,,,
BGD,NGA,2015,3081,,,,,,,,
BGD,PAK,2000,50939.355,,,,,,,,
BGD,PAK,2001,22427.377,,,,,,,,
BGD,PAK,2002,31201.211,,,,,,,,
BGD,PAK,2003,36030.364,,,,,,,,
BGD,PAK,2004,44663.081,,,,,,,,
BGD,PAK,2005,80751.321,,,,,,,,
BGD,PAK,2006,53351.636,,,,,,,,
BGD,PAK,2007,96886.471,,,,,,,,
BGD,PAK,2008,81204.558,,,,,,,,
BGD,PAK,2009,69355.693,,,,,,,,
BGD,PAK,2010,83661.003,,,,,,,,
BGD,PAK,2011,85788.547,,,,,,,,
BGD,PAK,2012,68311.02,,,,,,,,
BGD,PAK,2013,58433.521,,,,,,,,
BGD,PAK,2015,47742.964,,,,,,,,
BGD,RUS,2000,16553.614,,,,,,,,
BGD,RUS,2001,11059.448,,,,,,,,
BGD,RUS,2002,7928.336,,,,,,,,
BGD,RUS,2003,5900.016,,,,,,,,
BGD,RUS,2004,8608.771,,,,,,,,
BGD,RUS,2005,12693.842,,,,,,,,
BGD,RUS,2006,22647.298,,,,,,,,
BGD,RUS,2007,63138.863,,,,,,,,
BGD,RUS,2008,61583.894,,,,,,,,
BGD,RUS,2009,39878.247,,,,,,,,
BGD,RUS,2010,61181.766,,,,,,,,
BGD,RUS,2011,131656.013,,,,,,,,
BGD,RUS,2012,140740.828,,,,,,,,
BGD,RUS,2013,199154.21,,,,,,,,
BGD,RUS,2015,280612.518,,,,,,,,
BGD,SAU,2000,9320.282,,,,,,,,
BGD,SAU,2001,10164.088,,,,,,,,
BGD,SAU,2002,9852.056,,,,,,,,
BGD,SAU,2003,13305.512,,,,,,,,
BGD,SAU,2004,22774.869,,,,,,,,
BGD,SAU,2005,46890.924,,,,,,,,
BGD,SAU,2006,49076.879,,,,,,,,
BGD,SAU,2007,60405.341,,,,,,,,
BGD,SAU,2008,84651.775,,,,,,,,
BGD,SAU,2009,86468.554,,,,,,,,
BGD,SAU,2010,102279.51,,,,,,,,
BGD,SAU,2011,124415.377,,,,,,,,
BGD,SAU,2012,147408.941,,,,,,,,
BGD,SAU,2013,156468.402,,,,,,,,
BGD,SAU,2015,190123.997,,,,,,,,
BGD,SGP,2000,62109.182,,,,,,,,
BGD,SGP,2001,53932.105,,,,,,,,
BGD,SGP,2002,29801.952,,,,,,,,
BGD,SGP,2003,51574.721,,,,,,,,
BGD,SGP,2004,50379.635,,,,,,,,
BGD,SGP,2005,99830.578,,,,,,,,
BGD,SGP,2006,77423.51,,,,,,,,
BGD,SGP,2007,147534.881,,,,,,,,
BGD,SGP,2008,104911.189,,,,,,,,
BGD,SGP,2009,81926.077,,,,,,,,
BGD,SGP,2010,110035.726,,,,,,,,
BGD,SGP,2011,149582.087,,,,,,,,
BGD,SGP,2012,257736.369,,,,,,,,
BGD,SGP,2013,130873.495,,,,,,,,
BGD,SGP,2015,175036.588,,,,,,,,
BGD,ZAF,2000,3429.253,,,,,,,,
BGD,ZAF,2001,7786.276,,,,,,,,
BGD,ZAF,2002,4303.183,,,,,,,,
BGD,ZAF,2003,3755.238,,,,,,,,
BGD,ZAF,2004,6236.412,,,,,,,,
BGD,ZAF,2005,7017.759,,,,,,,,
BGD,ZAF,2006,9908.401,,,,,,,,
BGD,ZAF,2007,23578.205,,,,,,,,
BGD,ZAF,2008,79987.522,,,,,,,,
BGD,ZAF,2009,41410.903,,,,,,,,
BGD,ZAF,2010,45633.011,,,,,,,,
BGD,ZAF,2011,65226.254,,,,,,,,
BGD,ZAF,2012,67153.434,,,,,,,,
BGD,ZAF,2013,55445.297,,,,,,,,
BGD,ZAF,2015,85195.125,,,,,,,,
BGD,ESP,2000,87315.176,,,,,,,,
BGD,ESP,2001,94299.732,,,,,,,,
BGD,ESP,2002,129221.288,,,,,,,,
BGD,ESP,2003,212846.056,,,,,,,,
BGD,ESP,2004,312039.5,,,,,,,,
BGD,ESP,2005,361415.81,,,,,,,,
BGD,ESP,2006,451360.515,,,,,,,,
BGD,ESP,2007,506166.32,,,,,,,,
BGD,ESP,2008,558660.16,,,,,,,,
BGD,ESP,2009,584901.235,,,,,,,,
BGD,ESP,2010,716628.224,,,,,,,,
BGD,ESP,2011,1072977.032,,,,,,,,
BGD,ESP,2012,1150672.143,,,,,,,,
BGD,ESP,2013,1191445.682,,,,,,,,
BGD,ESP,2015,1845435.424,,,,,,,,
BGD,LKA,2000,2616.595,,,,,,,,
BGD,LKA,2001,2541.985,,,,,,,,
BGD,LKA,2002,2121.23,,,,,,,,
BGD,LKA,2003,5771.333,,,,,,,,
BGD,LKA,2004,10212.712,,,,,,,,
BGD,LKA,2005,12413.046,,,,,,,,
BGD,LKA,2006,13060.239,,,,,,,,
BGD,LKA,2007,17588.033,,,,,,,,
BGD,LKA,2008,19161.318,,,,,,,,
BGD,LKA,2009,21286.687,,,,,,,,
BGD,LKA,2010,24478.813,,,,,,,,
BGD,LKA,2011,43142.004,,,,,,,,
BGD,LKA,2012,29825.92,,,,,,,,
BGD,LKA,2013,22746.81,,,,,,,,
BGD,LKA,2015,25985.943,,,,,,,,
BGD,TUR,2000,22855.261,,,,,,,,
BGD,TUR,2001,20263.546,,,,,,,,
BGD,TUR,2002,29236.087,,,,,,,,
BGD,TUR,2003,28043.465,,,,,,,,
BGD,TUR,2004,64426.432,,,,,,,,
BGD,TUR,2005,79094.46,,,,,,,,
BGD,TUR,2006,138151.559,,,,,,,,
BGD,TUR,2007,175376.383,,,,,,,,
BGD,TUR,2008,281273.532,,,,,,,,
BGD,TUR,2009,553297.688,,,,,,,,
BGD,TUR,2010,603665.007,,,,,,,,
BGD,TUR,2011,655405.871,,,,,,,,
BGD,TUR,2012,552239.469,,,,,,,,
BGD,TUR,2013,673963.963,,,,,,,,
BGD,TUR,2015,674035.883,,,,,,,,
BGD,ARE,2000,42276.455,,,,,,,,
BGD,ARE,2001,57499.775,,,,,,,,
BGD,ARE,2002,13155.959,,,,,,,,
BGD,ARE,2003,12979.999,,,,,,,,
BGD,ARE,2004,22088.976,,,,,,,,
BGD,ARE,2005,45105.503,,,,,,,,
BGD,ARE,2006,34502.092,,,,,,,,
BGD,ARE,2007,56041.352,,,,,,,,
BGD,ARE,2008,55360.973,,,,,,,,
BGD,ARE,2009,105698.71,,,,,,,,
BGD,ARE,2010,86445.63,,,,,,,,
BGD,ARE,2011,154410.795,,,,,,,,
BGD,ARE,2012,228730.595,,,,,,,,
BGD,ARE,2013,221478.051,,,,,,,,
BGD,ARE,2015,353636.906,,,,,,,,
BGD,GBR,2000,454796.779,,,,,,,,
BGD,GBR,2001,498247.01,,,,,,,,
BGD,GBR,2002,551260.97,,,,,,,,
BGD,GBR,2003,713590.688,,,,,,,,
BGD,GBR,2004,947364.75,,,,,,,,
BGD,GBR,2005,946504.251,,,,,,,,
BGD,GBR,2006,1050581.79,,,,,,,,
BGD,GBR,2007,1253504.326,,,,,,,,
BGD,GBR,2008,1332145.013,,,,,,,,
BGD,GBR,2009,1483687.171,,,,,,,,
BGD,GBR,2010,1707024.848,,,,,,,,
BGD,GBR,2011,2306383.453,,,,,,,,
BGD,GBR,2012,2561656.69,,,,,,,,
BGD,GBR,2013,2432740.653,,,,,,,,
BGD,GBR,2015,3499880.43,,,,,,,,
BGD,USA,2000,2197167.571,,,,,,,,
BGD,USA,2001,2196554.914,,,,,,,,
BGD,USA,2002,2058804.923,,,,,,,,
BGD,USA,2003,1883191.334,,,,,,,,
BGD,USA,2004,2169308.085,,,,,,,,
BGD,USA,2005,2662019.095,,,,,,,,
BGD,USA,2006,3123244.397,,,,,,,,
BGD,USA,2007,3374524.722,,,,,,,,
BGD,USA,2008,3610291.184,,,,,,,,
BGD,USA,2009,3769580.341,,,,,,,,
BGD,USA,2010,4657984.944,,,,,,,,
BGD,USA,2011,5106780.029,,,,,,,,
BGD,USA,2012,4999130.409,,,,,,,,
BGD,USA,2013,4827754.377,,,,,,,,
BGD,USA,2015,6139352.462,,,,,,,,
BGD,VNM,2000,9397.798,,,,,,,,
BGD,VNM,2001,12742.387,,,,,,,,
BGD,VNM,2002,5739.387,,,,,,,,
BGD,VNM,2003,8898.009,,,,,,,,
BGD,VNM,2004,23041.897,,,,,,,,
BGD,VNM,2005,34296.772,,,,,,,,
BGD,VNM,2006,31385.248,,,,,,,,
BGD,VNM,2007,23549.773,,,,,,,,
BGD,VNM,2008,20070.516,,,,,,,,
BGD,VNM,2009,28091.137,,,,,,,,
BGD,VNM,2010,52869.552,,,,,,,,
BGD,VNM,2011,55097.355,,,,,,,,
BGD,VNM,2012,38667.732,,,,,,,,
BGD,VNM,2013,41847.61,,,,,,,,
BGD,VNM,2015,52568.394,,,,,,,,
BEL,AUS,2000,763419.728,,,,,,,,
BEL,AUS,2001,793036.479,,,,,,,,
BEL,AUS,2002,1122508.96,,,,,,,,
BEL,AUS,2003,1248823.171,,,,,,,,
BEL,AUS,2004,1405554.272,,,,,,,,
BEL,AUS,2005,1509187.135,,,,,,,,
BEL,AUS,2006,1439789.638,,,,,,,,
BEL,AUS,2007,1715676.848,,,,,,,,
BEL,AUS,2008,1870310.087,,,,,,,,
BEL,AUS,2009,1730230.188,,,,,,,,
BEL,AUS,2010,2162431.88,,,,,,,,
BEL,AUS,2011,2395365.246,,,,,,,,
BEL,AUS,2012,2340047.45,,,,,,,,
BEL,AUS,2013,2624925.672,,,,,,,,
BEL,AUS,2014,2180392.355,,,,,,,,
BEL,AUS,2015,1903459.623,,,,,,,,
BEL,AUS,2016,2002174.021,,,,,,,,
BEL,BGD,2000,33560.42,,,,,,,,
BEL,BGD,2001,42913.309,,,,,,,,
BEL,BGD,2002,51394.09,,,,,,,,
BEL,BGD,2003,43852.535,,,,,,,,
BEL,BGD,2004,53377.813,,,,,,,,
BEL,BGD,2005,57403.356,,,,,,,,
BEL,BGD,2006,56909.358,,,,,,,,
BEL,BGD,2007,59638.932,,,,,,,,
BEL,BGD,2008,78054.899,,,,,,,,
BEL,BGD,2009,83458.454,,,,,,,,
BEL,BGD,2010,129343.027,,,,,,,,
BEL,BGD,2011,163893.27,,,,,,,,
BEL,BGD,2012,171849.605,,,,,,,,
BEL,BGD,2013,131179.08,,,,,,,,
BEL,BGD,2014,146985.397,,,,,,,,
BEL,BGD,2015,181317.693,,,,,,,,
BEL,BGD,2016,210001.169,,,,,,,,
BEL,BRA,2000,791926.383,,,,,,,,
BEL,BRA,2001,869333.092,,,,,,,,
BEL,BRA,2002,817563.56,,,,,,,,
BEL,BRA,2003,889169.054,,,,,,,,
BEL,BRA,2004,1250838.128,,,,,,,,
BEL,BRA,2005,1391980.357,,,,,,,,
BEL,BRA,2006,1611373.306,,,,,,,,
BEL,BRA,2007,2042406.691,,,,,,,,
BEL,BRA,2008,2749656.292,,,,,,,,
BEL,BRA,2009,2081936.375,,,,,,,,
BEL,BRA,2010,3041076.246,,,,,,,,
BEL,BRA,2011,3534987.529,,,,,,,,
BEL,BRA,2012,3453221.914,,,,,,,,
BEL,BRA,2013,4884470.995,,,,,,,,
BEL,BRA,2014,4375907.084,,,,,,,,
BEL,BRA,2015,2861096.233,,,,,,,,
BEL,BRA,2016,2808561.873,,,,,,,,
BEL,CAN,2000,772934.922,,,,,,,,
BEL,CAN,2001,797477.987,,,,,,,,
BEL,CAN,2002,1429292.273,,,,,,,,
BEL,CAN,2003,1654097.486,,,,,,,,
BEL,CAN,2004,1846235.766,,,,,,,,
BEL,CAN,2005,2343124.895,,,,,,,,
BEL,CAN,2006,2726243.344,,,,,,,,
BEL,CAN,2007,2949933.607,,,,,,,,
BEL,CAN,2008,3098162.29,,,,,,,,
BEL,CAN,2009,2791554.519,,,,,,,,
BEL,CAN,2010,2697713.521,,,,,,,,
BEL,CAN,2011,2587067.279,,,,,,,,
BEL,CAN,2012,2561385.638,,,,,,,,
BEL,CAN,2013,3302618.755,,,,,,,,
BEL,CAN,2014,2516319.232,,,,,,,,
BEL,CAN,2015,2135249.162,,,,,,,,
BEL,CAN,2016,2190634.221,,,,,,,,
BEL,CHN,2000,1234416.872,,,,,,,,
BEL,CHN,2001,1514472.289,,,,,,,,
BEL,CHN,2002,1897933.439,,,,,,,,
BEL,CHN,2003,2572157.379,,,,,,,,
BEL,CHN,2004,2938227.188,,,,,,,,
BEL,CHN,2005,3365503.585,,,,,,,,
BEL,CHN,2006,3681597.138,,,,,,,,
BEL,CHN,2007,4577034.205,,,,,,,,
BEL,CHN,2008,5050398.006,,,,,,,,
BEL,CHN,2009,6081558.697,,,,,,,,
BEL,CHN,2010,7165865.537,,,,,,,,
BEL,CHN,2011,10202471.86,,,,,,,,
BEL,CHN,2012,9813981.722,,,,,,,,
BEL,CHN,2013,10457779.61,,,,,,,,
BEL,CHN,2014,9971675.417,,,,,,,,
BEL,CHN,2015,7525950.622,,,,,,,,
BEL,CHN,2016,7668111.466,,,,,,,,
BEL,EGY,2000,331972.456,,,,,,,,
BEL,EGY,2001,327650.786,,,,,,,,
BEL,EGY,2002,307738.043,,,,,,,,
BEL,EGY,2003,350380.211,,,,,,,,
BEL,EGY,2004,459331.56,,,,,,,,
BEL,EGY,2005,589025.229,,,,,,,,
BEL,EGY,2006,606352.705,,,,,,,,
BEL,EGY,2007,782067.24,,,,,,,,
BEL,EGY,2008,1154598.582,,,,,,,,
BEL,EGY,2009,1027792.951,,,,,,,,
BEL,EGY,2010,1145997.296,,,,,,,,
BEL,EGY,2011,1607609.442,,,,,,,,
BEL,EGY,2012,1711346.027,,,,,,,,
BEL,EGY,2013,1796451.92,,,,,,,,
BEL,EGY,2014,1550272.645,,,,,,,,
BEL,EGY,2015,1327660.945,,,,,,,,
BEL,EGY,2016,1304530.106,,,,,,,,
BEL,FRA,2000,33013921.07,,,,,,,,
BEL,FRA,2001,33091489.54,,,,,,,,
BEL,FRA,2002,35241199.27,,,,,,,,
BEL,FRA,2003,44109484.99,,,,,,,,
BEL,FRA,2004,52705249.79,,,,,,,,
BEL,FRA,2005,57659467.59,,,,,,,,
BEL,FRA,2006,61730844.5,,,,,,,,
BEL,FRA,2007,72302196.58,,,,,,,,
BEL,FRA,2008,82435028.96,,,,,,,,
BEL,FRA,2009,66296049.01,,,,,,,,
BEL,FRA,2010,67673874.92,,,,,,,,
BEL,FRA,2011,78194427.36,,,,,,,,
BEL,FRA,2012,69591368.73,,,,,,,,
BEL,FRA,2013,79663131.22,,,,,,,,
BEL,FRA,2014,74130784.29,,,,,,,,
BEL,FRA,2015,61289227.54,,,,,,,,
BEL,FRA,2016,61286637.05,,,,,,,,
BEL,DEU,2000,31819773.2,,,,,,,,
BEL,DEU,2001,34503387.69,,,,,,,,
BEL,DEU,2002,40235874.38,,,,,,,,
BEL,DEU,2003,49759677.4,,,,,,,,
BEL,DEU,2004,60634652.19,,,,,,,,
BEL,DEU,2005,64547770.67,,,,,,,,
BEL,DEU,2006,72001082.69,,,,,,,,
BEL,DEU,2007,83981562.48,,,,,,,,
BEL,DEU,2008,93191910.55,,,,,,,,
BEL,DEU,2009,71617425.22,,,,,,,,
BEL,DEU,2010,75642492.01,,,,,,,,
BEL,DEU,2011,86287756.44,,,,,,,,
BEL,DEU,2012,77807529.33,,,,,,,,
BEL,DEU,2013,86566023.74,,,,,,,,
BEL,DEU,2014,79287073.9,,,,,,,,
BEL,DEU,2015,66997073.3,,,,,,,,
BEL,DEU,2016,66355357.72,,,,,,,,
BEL,HKG,2000,1513883.266,,,,,,,,
BEL,HKG,2001,1365143.992,,,,,,,,
BEL,HKG,2002,1655766.706,,,,,,,,
BEL,HKG,2003,1779003.457,,,,,,,,
BEL,HKG,2004,2057175.087,,,,,,,,
BEL,HKG,2005,2218022.193,,,,,,,,
BEL,HKG,2006,2470252.503,,,,,,,,
BEL,HKG,2007,2835205.694,,,,,,,,
BEL,HKG,2008,2538741.364,,,,,,,,
BEL,HKG,2009,2533084.581,,,,,,,,
BEL,HKG,2010,3275026.287,,,,,,,,
BEL,HKG,2011,3475990.07,,,,,,,,
BEL,HKG,2012,3027774.363,,,,,,,,
BEL,HKG,2013,3290539.273,,,,,,,,
BEL,HKG,2014,3273951.323,,,,,,,,
BEL,HKG,2015,2542669.504,,,,,,,,
BEL,HKG,2016,2403999.775,,,,,,,,
BEL,IND,2000,3194013.919,,,,,,,,
BEL,IND,2001,2702438.809,,,,,,,,
BEL,IND,2002,3856366.937,,,,,,,,
BEL,IND,2003,4357001.433,,,,,,,,
BEL,IND,2004,5330688.69,,,,,,,,
BEL,IND,2005,6459813.516,,,,,,,,
BEL,IND,2006,5816784.508,,,,,,,,
BEL,IND,2007,7395915.741,,,,,,,,
BEL,IND,2008,7358569.973,,,,,,,,
BEL,IND,2009,6314033.067,,,,,,,,
BEL,IND,2010,8989374.291,,,,,,,,
BEL,IND,2011,11123142.93,,,,,,,,
BEL,IND,2012,10211782.72,,,,,,,,
BEL,IND,2013,11557834.98,,,,,,,,
BEL,IND,2014,11384458.68,,,,,,,,
BEL,IND,2015,8666018.56,,,,,,,,
BEL,IND,2016,8984910.293,,,,,,,,
BEL,ITA,2000,10397372.61,,,,,,,,
BEL,ITA,2001,10984730.73,,,,,,,,
BEL,ITA,2002,11709023.27,,,,,,,,
BEL,ITA,2003,13660671.42,,,,,,,,
BEL,ITA,2004,16105926.23,,,,,,,,
BEL,ITA,2005,17593935.29,,,,,,,,
BEL,ITA,2006,18877516.83,,,,,,,,
BEL,ITA,2007,22311058.42,,,,,,,,
BEL,ITA,2008,22079322.58,,,,,,,,
BEL,ITA,2009,17510999.48,,,,,,,,
BEL,ITA,2010,18628340.8,,,,,,,,
BEL,ITA,2011,21111585.92,,,,,,,,
BEL,ITA,2012,19186135.56,,,,,,,,
BEL,ITA,2013,22744546.97,,,,,,,,
BEL,ITA,2014,20644960.92,,,,,,,,
BEL,ITA,2015,20005836.66,,,,,,,,
BEL,ITA,2016,20797728.86,,,,,,,,
BEL,JPN,2000,2229299.633,,,,,,,,
BEL,JPN,2001,1968007.147,,,,,,,,
BEL,JPN,2002,2101478.545,,,,,,,,
BEL,JPN,2003,2496562.26,,,,,,,,
BEL,JPN,2004,3377725.758,,,,,,,,
BEL,JPN,2005,3435678.898,,,,,,,,
BEL,JPN,2006,3213228.73,,,,,,,,
BEL,JPN,2007,3365005.289,,,,,,,,
BEL,JPN,2008,3106903.177,,,,,,,,
BEL,JPN,2009,3098616.675,,,,,,,,
BEL,JPN,2010,4046361.389,,,,,,,,
BEL,JPN,2011,4712724.299,,,,,,,,
BEL,JPN,2012,4898751.206,,,,,,,,
BEL,JPN,2013,5066496.98,,,,,,,,
BEL,JPN,2014,4070154.732,,,,,,,,
BEL,JPN,2015,3652509.228,,,,,,,,
BEL,JPN,2016,3943291.982,,,,,,,,
BEL,KOR,2000,692984.12,,,,,,,,
BEL,KOR,2001,616193.774,,,,,,,,
BEL,KOR,2002,715732.948,,,,,,,,
BEL,KOR,2003,707423.346,,,,,,,,
BEL,KOR,2004,1003666.76,,,,,,,,
BEL,KOR,2005,1141658.664,,,,,,,,
BEL,KOR,2006,1084390.112,,,,,,,,
BEL,KOR,2007,1385900.203,,,,,,,,
BEL,KOR,2008,1762990.204,,,,,,,,
BEL,KOR,2009,1367213.486,,,,,,,,
BEL,KOR,2010,1528171.583,,,,,,,,
