Country (i),Country (j),Year,X (ij) in 1000 USD,GDP (i),GDP (j),Dist (ij),Lang (ij),Area (i),Area (j),Inflation (i),Inflation (j)
ITA,NGA,2001,492423.60,2096720000000,179213000000,3677.193,0,301323,923768,2.785165427,18.87364621
ITA,NGA,2002,521331.,2101930000000,206685000000,3677.193,0,301323,923768,2.465323192,12.8765792
ITA,NGA,2003,729551.23,2105110000000,221870000000,3677.193,0,301323,923768,2.672555528,14.03178361
ITA,NGA,2004,737881.95,2138410000000,242394000000,3677.193,0,301323,923768,2.206736614,14.99803382
ITA,NGA,2005,703758.94,2158720000000,258001000000,3677.193,0,301323,923768,1.985292985,17.86349337
ITA,NGA,2006,966975.67,2202040000000,273634000000,3677.193,0,301323,923768,2.09084391,8.239526517
ITA,NGA,2007,1117927.08,2234490000000,291670000000,3677.193,0,301323,923768,1.829741122,5.382223652
ITA,NGA,2008,1138829.43,2211020000000,311400000000,3677.193,0,301323,923768,3.347832584,11.57798352
ITA,NGA,2009,1197797.5,2089810000000,336427000000,3677.193,0,301323,923768,0.774768131,11.53767275
ITA,NGA,2010,1051424.35,2125060000000,363360000000,3677.193,0,301323,923768,1.525516021,13.72020184
ITA,NGA,2011,1134135.95,2137310000000,382647000000,3677.193,0,301323,923768,2.780632729,10.84002754
ITA,NGA,2012,945047.86,2077060000000,398833000000,3677.193,0,301323,923768,3.041363332,12.21778174
ITA,NGA,2013,1065114.54,2041170000000,425440000000,3677.193,0,301323,923768,1.219993423,8.475827285
ITA,NGA,2014,1241333.26,2043490000000,452285000000,3677.193,0,301323,923768,0.24104743,8.062485824
ITA,NGA,2015,787260.76,2062370000000,464282000000,3677.193,0,301323,923768,0.0387904,9.009387183
ITA,NGA,2016,536346.32,2085990000000,456775000000,3677.193,0,301323,923768,-0.094016657,15.67534055
ITA,PAK,2000,237022.19,2060210000000,117555000000,5300.738,0,301323,882872,2.537685321,4.366664513
ITA,PAK,2001,261610.37,2096720000000,119886000000,5300.738,0,301323,882872,2.785165427,3.148261446
ITA,PAK,2002,282453.37,2101930000000,123751000000,5300.738,0,301323,882872,2.465323192,3.290344726
ITA,PAK,2003,327773.21,2105110000000,129749000000,5300.738,0,301323,882872,2.672555528,2.914134701
ITA,PAK,2004,464068.78,2138410000000,139309000000,5300.738,0,301323,882872,2.206736614,7.444624693
ITA,PAK,2005,563077.71,2158720000000,149991000000,5300.738,0,301323,882872,1.985292985,9.06332737
ITA,PAK,2006,668980.3,2202040000000,159256000000,5300.738,0,301323,882872,2.09084391,7.921084401
ITA,PAK,2007,702743.56,2234490000000,166953000000,5300.738,0,301323,882872,1.829741122,7.598684411
ITA,PAK,2008,793144.5,2211020000000,169794000000,5300.738,0,301323,882872,3.347832584,20.28612109
ITA,PAK,2009,839837.67,2089810000000,174602000000,5300.738,0,301323,882872,0.774768131,13.64776506
ITA,PAK,2010,687328.95,2125060000000,177407000000,5300.738,0,301323,882872,1.525516021,13.88113926
ITA,PAK,2011,506777.98,2137310000000,182283000000,5300.738,0,301323,882872,2.780632729,11.91676947
ITA,PAK,2012,767850.1,2077060000000,188675000000,5300.738,0,301323,882872,3.041363332,9.682351861
ITA,PAK,2013,557030.41,2041170000000,196970000000,5300.738,0,301323,882872,1.219993423,7.692156119
ITA,PAK,2014,527017.93,2043490000000,206178000000,5300.738,0,301323,882872,0.24104743,7.189384028
ITA,PAK,2015,477955.15,2062370000000,215933000000,5300.738,0,301323,882872,0.0387904,2.529328173
ITA,PAK,2016,648539.61,2085990000000,227867000000,5300.738,0,301323,882872,-0.094016657,3.765119164
ITA,RUS,2000,2315962.27,2060210000000,951559000000,2383.171,0,301323,17075400,2.537685321,20.79876066
ITA,RUS,2001,3156032.67,2096720000000,1000010000000,2383.171,0,301323,17075400,2.785165427,21.47700721
ITA,RUS,2002,3577734.96,2101930000000,1047450000000,2383.171,0,301323,17075400,2.465323192,15.78873079
ITA,RUS,2003,4335263.48,2105110000000,1123870000000,2383.171,0,301323,17075400,2.672555528,13.66329302
ITA,RUS,2004,6146087.16,2138410000000,1204520000000,2383.171,0,301323,17075400,2.206736614,10.88861573
ITA,RUS,2005,7536237.06,2158720000000,1281320000000,2383.171,0,301323,17075400,1.985292985,12.68530395
ITA,RUS,2006,9554181.5,2202040000000,1385790000000,2383.171,0,301323,17075400,2.09084391,9.668654548
ITA,RUS,2007,13077923.1,2234490000000,1504070000000,2383.171,0,301323,17075400,1.829741122,9.007298689
ITA,RUS,2008,15332104.,2211020000000,1583000000000,2383.171,0,301323,17075400,3.347832584,14.11076778
ITA,RUS,2009,8942259.81,2089810000000,1459200000000,2383.171,0,301323,17075400,0.774768131,11.64732958
ITA,RUS,2010,10448333.3,2125060000000,1524920000000,2383.171,0,301323,17075400,1.525516021,6.849392303
ITA,RUS,2011,12924862.7,2137310000000,1605510000000,2383.171,0,301323,17075400,2.780632729,8.440464859
ITA,RUS,2012,12603117.1,2077060000000,1664200000000,2383.171,0,301323,17075400,3.041363332,5.074743008
ITA,RUS,2013,13894244.9,2041170000000,1693920000000,2383.171,0,301323,17075400,1.219993423,6.754668339
ITA,RUS,2014,12405077.1,2043490000000,1706430000000,2383.171,0,301323,17075400,0.24104743,7.8201697
ITA,RUS,2015,7654609.95,2062370000000,1658160000000,2383.171,0,301323,17075400,0.0387904,15.53439599
ITA,RUS,2016,7320465.46,2085990000000,1654440000000,2383.171,0,301323,17075400,-0.094016657,7.042437254
ITA,SAU,2000,1428495.63,2060210000000,379223000000,3684.742,0,301323,2153168,2.537685321,-1.124998385
ITA,SAU,2001,1584846.2,2096720000000,374632000000,3684.742,0,301323,2153168,2.785165427,-1.120948049
ITA,SAU,2002,1729869.72,2101930000000,364070000000,3684.742,0,301323,2153168,2.465323192,0.247186492
ITA,SAU,2003,1799616.21,2105110000000,404999000000,3684.742,0,301323,2153168,2.672555528,0.612195358
ITA,SAU,2004,1819659.80,2138410000000,437231000000,3684.742,0,301323,2153168,2.206736614,0.515507898
ITA,SAU,2005,2226333.25,2158720000000,461602000000,3684.742,0,301323,2153168,1.985292985,0.479231672
ITA,SAU,2006,3040986.34,2202040000000,474473000000,3684.742,0,301323,2153168,2.09084391,2.209023141
ITA,SAU,2007,4147694.70,2234490000000,483237000000,3684.742,0,301323,2153168,1.829741122,4.167823584
ITA,SAU,2008,4861991.36,2211020000000,513438000000,3684.742,0,301323,2153168,3.347832584,9.870248168
ITA,SAU,2009,3398856.27,2089810000000,502865000000,3684.742,0,301323,2153168,0.774768131,5.057222761
ITA,SAU,2010,3531983.05,2125060000000,528207000000,3684.742,0,301323,2153168,1.525516021,5.33941733
ITA,SAU,2011,5166941.26,2137310000000,581011000000,3684.742,0,301323,2153168,2.780632729,5.826216374
ITA,SAU,2012,4721726.41,2077060000000,612452000000,3684.742,0,301323,2153168,3.041363332,2.866270299
ITA,SAU,2013,5102993.57,2041170000000,628984000000,3684.742,0,301323,2153168,1.219993423,3.511042098
ITA,SAU,2014,5980758.87,2043490000000,651958000000,3684.742,0,301323,2153168,0.24104743,2.241853488
ITA,SAU,2015,5517075.98,2062370000000,678730000000,3684.742,0,301323,2153168,0.0387904,1.222693186
ITA,SAU,2016,4538106.41,2085990000000,690069000000,3684.742,0,301323,2153168,-0.094016657,2.053470768
ITA,SGP,2000,1482973.8,2060210000000,134491000000,10033.4,0,301323,646,2.537685321,1.361623924
ITA,SGP,2001,1524950.33,2096720000000,133211000000,10033.4,0,301323,646,2.785165427,0.997197956
ITA,SGP,2002,1339502.76,2101930000000,138821000000,10033.4,0,301323,646,2.465323192,-0.391676867
ITA,SGP,2003,1579452.73,2105110000000,144978000000,10033.4,0,301323,646,2.672555528,0.5079053
ITA,SGP,2004,1954921.47,2138410000000,158822000000,10033.4,0,301323,646,2.206736614,1.662727199
ITA,SGP,2005,1872306.80,2158720000000,170717000000,10033.4,0,301323,646,1.985292985,0.425106277
ITA,SGP,2006,2083417.29,2202040000000,185843000000,10033.4,0,301323,646,2.09084391,0.96304741
ITA,SGP,2007,2346327.33,2234490000000,202776000000,10033.4,0,301323,646,1.829741122,2.104925808
ITA,SGP,2008,2505716.19,2211020000000,206401000000,10033.4,0,301323,646,3.347832584,6.627997246
ITA,SGP,2009,2076854.43,2089810000000,205155000000,10033.4,0,301323,646,0.774768131,0.596873455
ITA,SGP,2010,1818961.79,2125060000000,236422000000,10033.4,0,301323,646,1.525516021,2.823277186
ITA,SGP,2011,2435019.26,2137310000000,251436000000,10033.4,0,301323,646,2.780632729,5.247910208
ITA,SGP,2012,2314006.1,2077060000000,261703000000,10033.4,0,301323,646,3.041363332,4.575959852
ITA,SGP,2013,2341545.87,2041170000000,275079000000,10033.4,0,301323,646,1.219993423,2.358601146
ITA,SGP,2014,2623617.39,2043490000000,285763000000,10033.4,0,301323,646,0.24104743,1.024982528
ITA,SGP,2015,2111698.41,2062370000000,292167000000,10033.4,0,301323,646,0.0387904,-0.522752485
ITA,SGP,2016,2001888.83,2085990000000,299170000000,10033.4,0,301323,646,-0.094016657,-0.532286132
ITA,ZAF,2000,901636.29,2060210000000,267001000000,7697.383,0,301323,1219912,2.537685321,5.338951583
ITA,ZAF,2001,949342.23,2096720000000,274210000000,7697.383,0,301323,1219912,2.785165427,5.701904835
ITA,ZAF,2002,940079.51,2101930000000,284357000000,7697.383,0,301323,1219912,2.465323192,9.494706671
ITA,ZAF,2003,1074756.73,2105110000000,292743000000,7697.383,0,301323,1219912,2.672555528,5.679418064
ITA,ZAF,2004,1397027.47,2138410000000,306076000000,7697.383,0,301323,1219912,2.206736614,-0.692030138
ITA,ZAF,2005,1586342.64,2158720000000,322228000000,7697.383,0,301323,1219912,1.985292985,2.062852225
ITA,ZAF,2006,1950725.55,2202040000000,340285000000,7697.383,0,301323,1219912,2.09084391,3.243901675
ITA,ZAF,2007,2071991.34,2234490000000,358526000000,7697.383,0,301323,1219912,1.829741122,6.17781207
ITA,ZAF,2008,2071909.03,2211020000000,369967000000,7697.383,0,301323,1219912,3.347832584,10.05528203
ITA,ZAF,2009,1457604.63,2089810000000,364276000000,7697.383,0,301323,1219912,0.774768131,7.264562145
ITA,ZAF,2010,1750802.26,2125060000000,375349000000,7697.383,0,301323,1219912,1.525516021,4.063538973
ITA,ZAF,2011,2365313.53,2137310000000,387677000000,7697.383,0,301323,1219912,2.780632729,5.017157733
ITA,ZAF,2012,2277417.17,2077060000000,396257000000,7697.383,0,301323,1219912,3.041363332,5.723943662
ITA,ZAF,2013,2472954.24,2041170000000,406105000000,7697.383,0,301323,1219912,1.219993423,5.776404135
ITA,ZAF,2014,2474507.13,2043490000000,413606000000,7697.383,0,301323,1219912,0.24104743,6.136020151
ITA,ZAF,2015,2068867.99,2062370000000,418898000000,7697.383,0,301323,1219912,0.0387904,4.509208278
ITA,ZAF,2016,1760351.18,2085990000000,421266000000,7697.383,0,301323,1219912,-0.094016657,6.594604415
ITA,ESP,2000,14908410.4,2060210000000,1149490000000,1366.76,0,301323,505954,2.537685321,3.433516755
ITA,ESP,2001,14999174.5,2096720000000,1195480000000,1366.76,0,301323,505954,2.785165427,3.589834949
ITA,ESP,2002,16238013.7,2101930000000,1229910000000,1366.76,0,301323,505954,2.465323192,3.065765372
ITA,ESP,2003,21200006.9,2105110000000,1269120000000,1366.76,0,301323,505954,2.672555528,3.039233684
ITA,ESP,2004,25438127.6,2138410000000,1309300000000,1366.76,0,301323,505954,2.206736614,3.03920165
ITA,ESP,2005,27658817.2,2158720000000,1358050000000,1366.76,0,301323,505954,1.985292985,3.368453988
ITA,ESP,2006,30443503.9,2202040000000,1414740000000,1366.76,0,301323,505954,2.09084391,3.515374911
ITA,ESP,2007,37242994.1,2234490000000,1468060000000,1366.76,0,301323,505954,1.829741122,2.787030473
ITA,ESP,2008,35144332.3,2211020000000,1484470000000,1366.76,0,301323,505954,3.347832584,4.075660764
ITA,ESP,2009,23045457.4,2089810000000,1431420000000,1366.76,0,301323,505954,0.774768131,-0.287996835
ITA,ESP,2010,25726215.7,2125060000000,1431620000000,1366.76,0,301323,505954,1.525516021,1.79988133
ITA,ESP,2011,27450658.4,2137310000000,1417320000000,1366.76,0,301323,505954,2.780632729,3.196146412
ITA,ESP,2012,22845085.9,2077060000000,1375820000000,1366.76,0,301323,505954,3.041363332,2.446000185
ITA,ESP,2013,22207882.0,2041170000000,1352360000000,1366.76,0,301323,505954,1.219993423,1.408546292
ITA,ESP,2014,23432902.4,2043490000000,1371020000000,1366.76,0,301323,505954,0.24104743,-0.150870313
ITA,ESP,2015,21581076.2,2062370000000,1420990000000,1366.76,0,301323,505954,0.0387904,-0.500461321
ITA,ESP,2016,22879347.8,2085990000000,1466070000000,1366.76,0,301323,505954,-0.094016657,-0.202671741
ITA,LKA,2000,66757.60,2060210000000,34271798041,7635.494,0,301323,65610,2.537685321,6.17627591
ITA,LKA,2001,70415.79,2096720000000,33742158886,7635.494,0,301323,65610,2.785165427,14.1584558
ITA,LKA,2002,91224.49,2101930000000,35079926055,7635.494,0,301323,65610,2.465323192,9.55103167
ITA,LKA,2003,128449.29,2105110000000,37163768055,7635.494,0,301323,65610,2.672555528,6.314637871
ITA,LKA,2004,151451.32,2138410000000,39187357999,7635.494,0,301323,65610,2.206736614,7.57592583
ITA,LKA,2005,154116.84,2158720000000,41633334151,7635.494,0,301323,65610,1.985292985,11.6396861
ITA,LKA,2006,186577.78,2202040000000,44825899741,7635.494,0,301323,65610,2.09084391,10.02018361
ITA,LKA,2007,202399.91,2234490000000,47872638203,7635.494,0,301323,65610,1.829741122,15.84211149
ITA,LKA,2008,238109.43,2211020000000,50721102373,7635.494,0,301323,65610,3.347832584,22.56449553
ITA,LKA,2009,189638.63,2089810000000,52516077579,7635.494,0,301323,65610,0.774768131,3.464963221
ITA,LKA,2010,209678.21,2125060000000,56725749222,7635.494,0,301323,65610,1.525516021,6.217648893
ITA,LKA,2011,305418.3,2137310000000,61493396999,7635.494,0,301323,65610,2.780632729,6.716768436
ITA,LKA,2012,261491.9,2077060000000,67116705113,7635.494,0,301323,65610,3.041363332,7.542913732
ITA,LKA,2013,273272.57,2041170000000,69395808983,7635.494,0,301323,65610,1.219993423,6.908450348
ITA,LKA,2014,284419.44,2043490000000,72838327290,7635.494,0,301323,65610,0.24104743,3.179002282
ITA,LKA,2015,204625.39,2062370000000,76485840044,7635.494,0,301323,65610,0.0387904,3.768367831
ITA,LKA,2016,259983.10,2085990000000,79903861972,7635.494,0,301323,65610,-0.094016657,3.958888466
ITA,TUR,2000,4174689.86,2060210000000,520948000000,1721.419,0,301323,780576,2.537685321,54.91537058
ITA,TUR,2001,3421815.88,2096720000000,489887000000,1721.419,0,301323,780576,2.785165427,54.40018876
ITA,TUR,2002,3745565.75,2101930000000,521388000000,1721.419,0,301323,780576,2.465323192,44.96412095
ITA,TUR,2003,5223698.37,2105110000000,550629000000,1721.419,0,301323,780576,2.672555528,21.60243845
ITA,TUR,2004,6923192.14,2138410000000,603733000000,1721.419,0,301323,780576,2.206736614,8.598261681
ITA,TUR,2005,7497700.2,2158720000000,658129000000,1721.419,0,301323,780576,1.985292985,8.179160368
ITA,TUR,2006,8327875.59,2202040000000,704920000000,1721.419,0,301323,780576,2.09084391,9.597242123
ITA,TUR,2007,9709347.80,2234490000000,740380000000,1721.419,0,301323,780576,1.829741122,8.75618091
ITA,TUR,2008,10860800.1,2211020000000,746638000000,1721.419,0,301323,780576,3.347832584,10.44412838
ITA,TUR,2009,7782699.12,2089810000000,711513000000,1721.419,0,301323,780576,0.774768131,6.250976631
ITA,TUR,2010,10512536.1,2125060000000,771902000000,1721.419,0,301323,780576,1.525516021,8.566444206
ITA,TUR,2011,13277857.6,2137310000000,857687000000,1721.419,0,301323,780576,2.780632729,6.471879671
ITA,TUR,2012,13110013.5,2077060000000,898770000000,1721.419,0,301323,780576,3.041363332,8.891569965
ITA,TUR,2013,13365127.6,2041170000000,975087000000,1721.419,0,301323,780576,1.219993423,7.493090305
ITA,TUR,2014,12860704.,2043490000000,1025470000000,1721.419,0,301323,780576,0.24104743,8.854572714
ITA,TUR,2015,11011442.,2062370000000,1087880000000,1721.419,0,301323,780576,0.0387904,7.670853648
ITA,TUR,2016,10564817.1,2085990000000,1122510000000,1721.419,0,301323,780576,-0.094016657,7.775134153
ITA,ARE,2000,1568490.38,2060210000000,198234000000,4303.976,0,301323,83657,2.537685321,..
ITA,ARE,2001,1679289.56,2096720000000,201008000000,4303.976,0,301323,83657,2.785165427,..
ITA,ARE,2002,1703651.63,2101930000000,205899000000,4303.976,0,301323,83657,2.465323192,..
ITA,ARE,2003,2139756.,2105110000000,224019000000,4303.976,0,301323,83657,2.672555528,..
ITA,ARE,2004,2618788.95,2138410000000,245450000000,4303.976,0,301323,83657,2.206736614,..
ITA,ARE,2005,3187994.81,2158720000000,257367000000,4303.976,0,301323,83657,1.985292985,..
ITA,ARE,2006,4139323.15,2202040000000,282685000000,4303.976,0,301323,83657,2.09084391,..
ITA,ARE,2007,6056288.26,2234490000000,291687000000,4303.976,0,301323,83657,1.829741122,..
ITA,ARE,2008,7730365.27,2211020000000,300997000000,4303.976,0,301323,83657,3.347832584,12.25042024
ITA,ARE,2009,5203560.21,2089810000000,285216000000,4303.976,0,301323,83657,0.774768131,1.559800981
ITA,ARE,2010,4833765.5,2125060000000,289787000000,4303.976,0,301323,83657,1.525516021,0.879216764
ITA,ARE,2011,6526796.65,2137310000000,309870000000,4303.976,0,301323,83657,2.780632729,0.877346596
ITA,ARE,2012,6885955.74,2077060000000,323767000000,4303.976,0,301323,83657,3.041363332,0.6622689
ITA,ARE,2013,7217275.92,2041170000000,340128000000,4303.976,0,301323,83657,1.219993423,1.101118364
ITA,ARE,2014,6932233.16,2043490000000,355089000000,4303.976,0,301323,83657,0.24104743,2.346268657
ITA,ARE,2015,6624219.21,2062370000000,373073000000,4303.976,0,301323,83657,0.0387904,4.069966084
ITA,ARE,2016,5820215.59,2085990000000,384222000000,4303.976,0,301323,83657,-0.094016657,1.615925039
ITA,GBR,2000,16516365.3,2060210000000,2095210000000,1438.425,0,301323,244110,2.537685321,1.182956242
ITA,GBR,2001,16438944.7,2096720000000,2148510000000,1438.425,0,301323,244110,2.785165427,1.532349603
ITA,GBR,2002,17654653.7,2101930000000,2201320000000,1438.425,0,301323,244110,2.465323192,1.520402459
ITA,GBR,2003,21023866.5,2105110000000,2274530000000,1438.425,0,301323,244110,2.672555528,1.376500385
ITA,GBR,2004,24914773.4,2138410000000,2328310000000,1438.425,0,301323,244110,2.206736614,1.390397567
ITA,GBR,2005,24393365.0,2158720000000,2400400000000,1438.425,0,301323,244110,1.985292985,2.08913649
ITA,GBR,2006,25212708.2,2202040000000,2459350000000,1438.425,0,301323,244110,2.09084391,2.455661664
ITA,GBR,2007,28975331.1,2234490000000,2517310000000,1438.425,0,301323,244110,1.829741122,2.386561508
ITA,GBR,2008,28184195.2,2211020000000,2505420000000,1438.425,0,301323,244110,3.347832584,3.521408563
ITA,GBR,2009,20690755.9,2089810000000,2400500000000,1438.425,0,301323,244110,0.774768131,1.961731736
ITA,GBR,2010,23069823.4,2125060000000,2452900000000,1438.425,0,301323,244110,1.525516021,2.492654725
ITA,GBR,2011,24172152.4,2137310000000,2493240000000,1438.425,0,301323,244110,2.780632729,3.856112447
ITA,GBR,2012,23834063.1,2077060000000,2529320000000,1438.425,0,301323,244110,3.041363332,2.573234797
ITA,GBR,2013,25509673.1,2041170000000,2581080000000,1438.425,0,301323,244110,1.219993423,2.291666667
ITA,GBR,2014,27275035.,2043490000000,2657160000000,1438.425,0,301323,244110,0.24104743,1.451120163
ITA,GBR,2015,24438871.6,2062370000000,2719580000000,1438.425,0,301323,244110,0.0387904,0.368046842
ITA,GBR,2016,24525920.1,2085990000000,2768240000000,1438.425,0,301323,244110,-0.094016657,1.008417368
ITA,USA,2000,24491887.5,2060210000000,12713100000000,7224.739,0,301323,9529106,2.537685321,3.376857271
ITA,USA,2001,23402907.1,2096720000000,12837100000000,7224.739,0,301323,9529106,2.785165427,2.826171119
